Domain,Num_words,Num_chars,Hyphen,Entropy_sdsu,Entropy_nosdsu,Entropy_nosu,Tranco_Rank,Longest_word_ratio,Typos,Freenom_TLD,Other_numbers,Subdomain levels,Label
covid19.ifnoar.com.br,8,19,0,3.572431251,2.584962501,3.39274741,0,0.19047619,0,0,0,1,1
covidmaps.danang.gov.vn,7,21,0,3.30869497,1.918295834,3.323231429,1,0.260869565,0,0,0,1,1
syslogscovid.stilingue.com.br,9,27,0,3.796217603,2.947702779,3.499227542,0,0.172413793,0,0,0,1,1
validacovid.saude.gov.br,7,22,0,3.522571589,2.321928095,3.155639062,1,0.208333333,0,0,0,1,1
cmm-covid19.cimat.ues.edu.sv,10,26,1,3.688721876,1.584962501,3.642149882,1,0.142857143,0,0,0,2,1
encovidros.com.br,5,16,0,3.323231429,3.121928095,3.121928095,0,0.235294118,0,0,0,0,1
covidresponse.research.uiowa.edu,7,30,0,3.620936065,2.321928095,3.613337314,1,0.25,0,0,0,2,1
covid-19.cobachbc.edu.mx,8,22,1,3.725650756,2.155639062,3.25,1,0.166666667,0,0,0,1,1
covid19innovations.research.illinois.edu,7,38,0,3.776492555,2.155639062,3.667913944,1,0.275,0,0,0,2,1
hispabotcovid19.es,7,17,0,3.734521665,3.640223929,3.640223929,0,0.222222222,0,0,0,0,1
webmail.covid.saodomingosdomaranhao.ma.gov.br,11,43,0,3.705152233,3.077572638,3.669119029,0,0.177777778,0,0,0,2,1
www.gestioncovid.gov.co,7,21,0,3.28418372,3.251629167,3.323231429,0,0.173913043,0,0,0,1,1
www.arecovida.com.br,6,18,0,3.337175341,2.947702779,3.022055209,0,0.2,0,0,0,1,1
www.covid19.uisa.com.br,9,21,0,3.681880803,2,3.324862958,0,0.173913043,0,0,0,2,1
stopcovid.adm-km.gov.ua,8,21,1,3.68418372,2.251629167,3.506890596,1,0.173913043,0,0,0,1,1
covid19.gov.ag,5,12,0,3.084962501,1.584962501,2.921928095,0,0.285714286,0,0,0,1,1
covidrentreliefdocupload.hcr.ny.gov,10,33,0,3.905639062,1,3.831276253,1,0.171428571,0,0,0,2,1
www.coronavirus.tamandare.pe.gov.br,8,33,0,3.856564762,2.641604168,3.588354347,0,0.314285714,0,0,0,2,1
panel.coronavirus.shendetesia.gov.al,9,34,0,3.804229297,2.845350937,3.70804815,1,0.305555556,0,0,0,2,1
tech.covid19.ca.gov,6,17,0,3.452819531,1,3.334679141,1,0.210526316,0,0,0,2,1
whm.covid.carutapera.ma.gov.br,11,28,0,3.81366069,2.646439345,3.683542362,0,0.133333333,0,0,0,2,1
covid19.anadolu.edu.tr,9,20,0,3.681880803,2.521640636,3.378783493,1,0.181818182,0,0,0,1,1
passaportecoronavirus.hom.es.gov.br,8,33,0,3.716630892,1.584962501,3.573934896,0,0.314285714,0,0,0,1,1
covid19.baliwag.gov.ph,7,20,0,3.721611724,2.521640636,3.521640636,0,0.181818182,0,0,0,1,1
ebook1covid.toac.com.br,8,21,0,3.403701696,2,3.240223929,0,0.217391304,0,0,1,1,1
coronavirus.tufts.edu,3,19,0,3.576617645,1.921928095,3.375,1,0.523809524,0,0,0,1,1
nicovidamedicalcare.com.br,6,25,0,3.438721876,3.286629487,3.286629487,0,0.269230769,0,0,0,0,1
www.coronavirus.ceara.gov.br,6,26,0,3.490601563,1.921928095,3.286629487,1,0.392857143,0,0,0,2,1
www.espacovidasaudavel.gosiv.com.br,11,33,0,3.824533407,2.321928095,3.536414237,0,0.114285714,0,0,0,2,1
covid.presidentedutra.ma.gov.br,7,29,0,3.856196298,3.189898095,3.546439345,0,0.322580645,0,0,0,1,1
www.covidsegep.cbm.ro.gov.br,10,26,0,3.588354347,1.584962501,3.452819531,0,0.142857143,0,0,0,2,1
covid.ingenieria.uner.edu.ar,9,26,0,3.272055209,2,3.22109725,1,0.178571429,0,0,0,2,1
covid19.correntina.ba.gov.br,10,26,0,3.688721876,2.921928095,3.499227547,0,0.142857143,0,0,0,1,1
eccovida.com.br,5,14,0,3.180832987,2.75,2.75,0,0.266666667,1,0,0,0,1
www.coronavirus.lagoadevelhos.rn.gov.br,10,37,0,3.797042165,3.085055103,3.736006946,0,0.282051282,0,0,0,2,1
coronavirus.ufabc.edu.br,5,22,0,3.558518613,2.321928095,3.375,1,0.458333333,0,0,0,1,1
centroclinicovidaesaude.com.br,8,29,0,3.726474118,3.555533151,3.555533151,0,0.2,0,0,0,0,1
whm.covid.ninarodrigues.ma.gov.br,9,31,0,3.869331261,3.238901257,3.784941827,0,0.272727273,0,0,0,2,1
www.covidsaofranciscodobrejao.siganet.net.br,12,42,0,3.84958177,2.807354922,3.797020432,0,0.204545455,0,0,0,2,1
temperacovidros.com.br,6,21,0,3.546439345,3.506890596,3.506890596,0,0.318181818,0,0,0,0,1
coronavirus.cafarnaum.ba.gov.br,7,29,0,3.482127207,2.641604168,3.28418372,0,0.35483871,0,0,0,1,1
dashboard-covid-19.herokuapp.com,8,30,1,3.989898095,2.947702779,3.930270372,1,0.28125,0,0,0,1,1
www.coronavirus.francodarocha.sp.gov.br,8,37,0,3.713078843,2.87314068,3.43971065,0,0.282051282,0,0,0,2,1
covid19tst.ifnoar.com.br,9,22,0,3.784941827,2.584962501,3.625,0,0.166666667,0,0,0,1,1
covid-19facts.com,5,16,1,3.577819531,3.546593564,3.546593564,1,0.294117647,0,0,0,0,1
cpcontacts.mascaradetecidocovid19.com.br,11,38,0,3.718608515,3.538310596,3.632048828,0,0.2,0,0,0,1,1
www.covid.mcr.pr.gov.br,7,21,0,3.308270835,1.584962501,2.845350937,0,0.173913043,0,0,0,2,1
autodiscover.cdircovid19.gov.ao,8,29,0,3.570598119,1.584962501,3.584303179,1,0.258064516,0,0,0,2,1
covid.karirivalley.com.br,7,23,0,3.572623664,2.918295834,3.337175341,0,0.24,0,0,0,1,1
cpcalendars.covid19.utpl.edu.ec,9,29,0,3.810081021,2,3.879664005,1,0.290322581,0,0,0,2,1
covid-tracking.unk.edu,6,20,1,3.721928095,1.584962501,3.616874606,1,0.363636364,0,0,0,1,1
covid.pmna.ms.gov.br,7,18,0,3.625,2,3.169925001,0,0.2,0,0,0,1,1
coronavirus.utresculturas.edu.mx,7,30,0,3.672997272,2.87314068,3.386842188,0,0.34375,0,0,0,1,1
covid.gov.pk,4,11,0,2.921928095,2.321928095,2.321928095,1,0.333333333,0,0,0,0,1
covid.parnarama.ma.gov.br,8,23,0,3.3273399,2.05881389,3.093069208,0,0.2,0,0,0,1,1
webdisk.techcovid.com.br,7,22,0,3.689703732,2.947702779,3.5,0,0.166666667,0,0,0,1,1
cpanel.espacovida.com.br,7,22,0,3.653756708,3.121928095,3.327819531,0,0.208333333,0,0,0,1,1
covid19.harran.edu.tr,6,19,0,3.683542362,1.918295834,3.39274741,1,0.285714286,0,0,0,1,1
covidreport-training.unmc.edu,7,27,1,3.782122224,2,3.740601563,1,0.275862069,0,0,0,1,1
cpcalendars.covid.campestredomaranhao.ma.gov.br,12,45,0,3.822885352,3.40582225,3.685588017,0,0.191489362,0,0,0,2,1
covid19.ncku.edu.tw,7,17,0,3.625,2,3.277613437,1,0.210526316,0,0,0,1,1
www.covid-19.wa.gov,6,17,1,3.25,1,3.085055103,1,0.210526316,0,0,0,2,1
stopcovid.umd.edu,5,15,0,3.323231429,1.584962501,3.251629167,1,0.235294118,0,0,0,1,1
coronavirus-help.camden.gov.uk,5,28,1,4.060262039,2.584962501,3.913977073,1,0.366666667,0,0,0,1,1
www.covida.far.br,5,15,0,3.182005815,2.584962501,2.641604168,0,0.235294118,0,0,0,1,1
webdisk.ecovidros.net.br,7,22,0,3.594465637,2.947702779,3.375,0,0.166666667,0,0,0,1,1
www.monitoracovid19.com.br,7,24,0,3.621175543,3.456564762,3.530493057,0,0.230769231,0,0,0,1,1
cpanel.coronavirus.itaborai.rj.gov.br,10,35,0,3.738608501,2.5,3.59326969,0,0.297297297,0,0,0,2,1
referenciacovid19.com.br,7,23,0,3.629219687,3.4548224,3.4548224,0,0.25,0,0,0,0,1
covid19screen.oit.va.gov,8,22,0,3.653756708,1,3.614369446,1,0.25,0,0,0,2,1
covidwastewater-test.ahc.umn.edu,9,30,1,3.797467633,1.584962501,3.796217603,1,0.3125,0,0,0,2,1
monitor-covid19.lagoanova.rn.gov.br,10,33,1,3.711314858,2.419381946,3.653107168,0,0.2,0,0,0,1,1
covid.pilar.gov.ar,5,16,0,3.240223929,2.321928095,3.121928095,0,0.277777778,0,0,0,1,1
www.beyondcovid.wustl.edu,8,23,0,3.606936732,2.321928095,3.616348566,1,0.24,0,0,0,2,1
www.saolucascoronavirus.com.br,6,28,0,3.503982409,3.181366329,3.322179346,0,0.366666667,0,0,0,1,1
covid.bbmp.gov.in,6,15,0,3.235926351,1.5,2.947702779,1,0.235294118,0,0,0,1,1
rastreiacovid.org.br,6,19,0,3.392147224,3.238901257,3.238901257,0,0.2,0,0,0,0,1
covid19.tewkesbury.gov.uk,6,23,0,4.004886164,3.121928095,3.969815782,0,0.4,0,0,0,1,1
ns1.dadoscovid.com.br,7,19,0,3.419381946,2.646439345,3.026986833,0,0.238095238,0,0,1,1,1
covid.brown.edu,4,13,0,3.39274741,2.321928095,3.121928095,1,0.333333333,0,0,0,1,1
covid19portal.floridahealth.gov,7,29,0,3.840402547,3.238901257,3.767183468,1,0.225806452,0,0,0,1,1
covid.peace.edu,4,13,0,3.026986833,1.921928095,2.921928095,1,0.333333333,0,0,0,1,1
covidbeta.gov.im,5,14,0,3.378783493,1.584962501,3.251629167,1,0.25,0,0,0,1,1
www.blitz.coronavirus.saude.salvador.ba.gov.br,9,44,0,3.884653745,2.75,3.843139062,1,0.239130435,0,0,0,4,1
covid19.amparo.sp.gov.br,8,22,0,3.68418372,2.251629167,3.39274741,0,0.166666667,0,0,0,1,1
covid.ci.milpitas.ca.gov,8,22,0,3.38418372,1,3.219528282,1,0.166666667,0,0,0,3,1
www.covid19.mil.np,6,16,0,3.456564762,2.807354922,2.846439345,0,0.222222222,0,0,0,1,1
medicospelavidacovid19.com.br,9,28,0,3.754163428,3.572623664,3.572623664,0,0.206896552,0,0,0,0,1
www.coronabrushes.com,4,19,0,3.431623566,3.238901257,3.327819531,0,0.333333333,0,0,0,1,1
corintocovid19.com.br,7,20,0,3.366091329,3.182005815,3.182005815,0,0.238095238,0,0,0,0,1
covid19.info.gov.ru,6,17,0,3.452819531,1.584962501,3.182005815,0,0.210526316,0,0,0,2,1
api.contracovid.com.br,6,20,0,3.431623566,3.095795255,3.235926351,0,0.272727273,0,0,0,1,1
covid-19.gumed.edu.pl,7,19,1,3.683542362,2.321928095,3.546593564,1,0.19047619,0,0,0,1,1
suzanocontraocoronavirus.com.br,9,30,0,3.41748315,3.256866543,3.256866543,0,0.35483871,0,0,0,0,1
covid-19-statistics-c1840.web.app,8,31,1,3.993730584,1.584962501,3.886839297,1,0.303030303,0,0,1,1,1
covid-dev.geoservices.tamu.edu,8,28,1,3.602316559,2,3.636842188,1,0.266666667,0,0,0,2,1
webmail.covid.brejodeareia.ma.gov.br,12,34,0,3.63098502,2.855388542,3.522055209,0,0.194444444,0,0,0,2,1
covid.vilavelha.es.gov.br,7,23,0,3.535174566,2.503258335,3.039148672,0,0.2,0,0,0,1,1
covid19.prados.mg.gov.br,8,22,0,3.68418372,2.584962501,3.39274741,0,0.208333333,0,0,0,1,1
www.covid19beneficio.sanjuan.gov.ar,11,33,0,3.993730584,2.235926351,3.844106545,1,0.114285714,0,0,0,2,1
covid19.agid.gov.it,7,17,0,3.202819531,2,3.095795255,1,0.210526316,0,0,0,1,1
cpanel.covidpcr.com.br,7,20,0,3.511085408,2.75,3.324862958,0,0.227272727,0,0,0,1,1
covidsemfome.com.br,7,18,0,3.292770194,3.084962501,3.084962501,0,0.210526316,0,0,0,0,1
covid-dev.osc.edu,6,15,1,3.056564762,1.584962501,2.918295834,1,0.235294118,0,0,0,1,1
consultacoronavirus.pbh.gov.br,7,28,0,3.763965743,1.584962501,3.697845823,1,0.366666667,0,0,0,1,1
hispabot-covid19.org,7,19,1,3.892407119,3.75,3.75,0,0.2,0,0,0,0,1
universocovid.com.br,5,19,0,3.46132014,3.238901257,3.238901257,0,0.35,0,0,0,0,1
enfrentacovid.com.br,7,19,0,3.614369446,3.39274741,3.39274741,0,0.2,0,0,0,0,1
www.namibiacovid19.gov.na,7,23,0,3.538310596,1.584962501,3.546439345,1,0.28,0,0,0,2,1
www.covid19dashboard.habib.edu.pk,8,31,0,3.88333746,1.921928095,3.54248125,1,0.272727273,0,0,0,2,1
covid19.health.gov.mw,6,19,0,3.836591668,2.251629167,3.546593564,0,0.285714286,0,0,0,1,1
covid19.usfqbusinessschool.edu.ec,9,31,0,3.752584246,3.302722753,3.749275071,0,0.242424242,0,0,0,1,1
covid-19.lzu.edu.cn,7,17,1,3.625,1.584962501,3.459431619,1,0.210526316,0,0,0,1,1
covid19.gov.al,5,13,0,3.251629167,2.807354922,2.807354922,0,0.285714286,0,0,0,0,1
www.globalcovid19.digital.conncoll.edu,9,36,0,3.774839592,2,3.603412343,1,0.184210526,0,0,0,3,1
www.sars.ie,3,9,0,2.419381946,1.5,1.842370993,0,0.363636364,0,0,0,1,1
whm.covid.saojoaodosoter.ma.gov.br,12,32,0,3.671554376,2.692380602,3.481714573,0,0.147058824,0,0,0,2,1
back.acolhimentocovid19.com.br,11,28,0,3.865998613,3.683542362,3.845350937,0,0.133333333,0,0,0,1,1
www.famososcomcoronavirus.com.br,6,30,0,3.43438746,3.232101805,3.371653522,0,0.34375,0,0,0,1,1
covid19-map.cdcmoh.gov.kh,8,23,1,3.663532755,2.251629167,3.4548224,0,0.16,0,0,0,1,1
akkure4covid.com,6,15,0,3.506890596,3.418295834,3.418295834,0,0.25,0,0,1,0,1
webdisk.acolhimentocovid19.com.br,12,31,0,4.056564762,3.683542362,4.02346519,0,0.121212121,0,0,0,1,1
covid19.ms.hwai.edu.tw,8,20,0,3.836591668,2,3.546593564,1,0.181818182,0,0,0,2,1
covid.balsas.ma.gov.br,6,20,0,3.46132014,1.918295834,3.095795255,0,0.272727273,0,0,0,1,1
covid19.gems.gov.za,6,17,0,3.625,2,3.459431619,1,0.210526316,0,0,0,1,1
covidinterventions.arizona.edu,5,28,0,3.539148672,2.521640636,3.41366069,1,0.433333333,0,0,0,1,1
www.covid-19.governadoredisonlobao.ma.gov.br,13,42,1,3.915506784,3.363286924,3.843139062,0,0.136363636,0,0,0,2,1
covid19tedavisi.lxc.gantep.edu.tr,13,31,0,3.995237891,2.584962501,3.886842188,1,0.151515152,0,0,0,2,1
schoolcovidreportcard.health.ny.gov,8,33,0,3.816428032,1,3.745406426,1,0.171428571,0,0,0,2,1
covid.fernandofalcao.ma.gov.br,8,28,0,3.623516641,3.039148672,3.326360408,0,0.266666667,0,0,0,1,1
www.covid19alert.test.web.illinois.edu,9,36,0,3.84712821,2.155639062,3.764735179,1,0.210526316,0,0,0,4,1
covid19.pjf.mg.gov.br,8,19,0,3.734521665,1.584962501,3.321928095,0,0.19047619,0,0,0,1,1
covid-19.ksbu.edu.tr,7,18,1,3.852168724,2,3.584962501,0,0.2,0,0,0,1,1
cpanel.covid.amapa.ma.gov.br,9,26,0,3.58401237,1.370950594,3.25,0,0.178571429,0,0,0,2,1
ufsp-coronavirus.ch,4,18,1,3.614369446,3.5,3.5,0,0.578947368,0,0,0,0,1
covidpredictions.lids.mit.edu,6,27,0,3.561607392,1.584962501,3.464234653,1,0.379310345,0,0,0,2,1
mail.covid19.utpl.edu.ec,8,22,0,3.721928095,2,3.640223929,1,0.166666667,0,0,0,2,1
tenhocovid.com.br,5,16,0,3.456564762,3.121928095,3.121928095,0,0.235294118,0,0,0,0,1
covidsurvey.jh.edu,6,16,0,3.5,1,3.546593564,1,0.333333333,0,0,0,1,1
covid19.coari.am.gov.br,8,21,0,3.471354487,2.321928095,3.084962501,0,0.173913043,0,0,0,1,1
coronavirus.meriti.rj.gov.br,6,26,0,3.621653522,2.251629167,3.410417253,0,0.392857143,0,0,0,1,1
covid.montesclaros.mg.gov.br,8,26,0,3.751629167,3.251629167,3.572469459,0,0.214285714,0,0,0,1,1
covid.pastic.gov.pk,6,17,0,3.375,2.584962501,3.095795255,0,0.210526316,0,0,0,1,1
covid19.gramado.rs.gov.br,9,23,0,3.558518613,2.521640636,3.378783493,0,0.16,0,0,0,1,1
acoescoronavirus.cacimbinhas.al.gov.br,12,36,0,3.679395107,2.913977073,3.485825928,0,0.289473684,0,0,0,1,1
hispabot-covid19.app,7,19,1,3.681880803,3.75,3.75,0,0.2,0,0,0,0,1
covid-19.gastaovidigal.sp.gov.br,10,30,1,3.815410725,3.026986833,3.558518613,0,0.125,1,0,0,1,1
www.oncovidaveterinaria.com.br,10,28,0,3.578056483,3.22109725,3.356492414,0,0.133333333,0,0,0,1,1
webmail.covid.boavistadogurupi.ma.gov.br,10,38,0,3.886146588,3.5,3.896291529,0,0.2,0,0,0,2,1
covid.cafarnaum.ba.gov.br,8,23,0,3.535174566,2.641604168,3.324862958,0,0.16,0,0,0,1,1
covid.cmu.edu.tw,5,14,0,3.238901257,1.584962501,2.75,1,0.25,0,0,0,1,1
comprasemergenciaiscovid19.saude.pe.gov.br,14,40,0,3.928481053,2.321928095,3.824533407,0,0.142857143,0,0,0,1,1
sacoronavirus.co.za,5,18,0,3.175123135,3.085055103,3.085055103,1,0.578947368,0,0,0,0,1
autodiscover.covidpcr.com.br,7,26,0,3.57366069,2.75,3.446439345,0,0.285714286,0,0,0,1,1
covid.saogeraldo.mg.gov.br,7,24,0,3.516027641,2.921928095,3.323231429,0,0.269230769,0,0,0,1,1
coronavirus-staging.oit.duke.edu,6,30,1,3.814371943,2,3.796217603,1,0.34375,0,0,0,2,1
covid19.odisha.gov.in,8,19,0,3.419381946,2.584962501,3.238901257,1,0.19047619,0,0,0,1,1
coronaenv.com,3,12,0,2.855388542,2.725480557,2.725480557,0,0.538461538,0,0,0,0,1
coronavirus.campinas.sp.gov.br,5,28,0,3.584303179,2.75,3.366091329,1,0.366666667,0,0,0,1,1
www.testesrapidoscovid.com.br,7,27,0,3.690260391,3.350209029,3.463280518,0,0.206896552,0,0,0,1,1
coronavirosnobrasil.com.br,7,25,0,3.267894148,3.155565013,3.155565013,0,0.230769231,1,0,0,0,1
declaracaocovid-19.pa.gov.br,9,27,1,3.70346519,3.419381946,3.419381946,0,0.178571429,0,0,0,0,1
covid19.kwarastate.gov.ng,9,23,0,3.879664005,2.646439345,3.690116518,0,0.2,0,0,0,1,1
webmail.brancovida.com.br,5,23,0,3.572623664,3.121928095,3.572469459,0,0.28,0,0,0,1,1
covidboard.santander.gov.co,6,25,0,3.522055209,2.725480557,3.431623566,1,0.333333333,0,0,0,1,1
covidsafe.cs.washington.edu,6,25,0,3.803508855,3.121928095,3.689703732,1,0.37037037,0,0,0,2,1
covid.feiranovadomaranhao.ma.gov.br,10,33,0,3.514545004,3.176110252,3.351227481,0,0.171428571,0,0,0,1,1
ecovidabrasil.com.br,5,19,0,3.503258335,3.39274741,3.39274741,0,0.3,0,0,0,0,1
covid19reporting.nmc.gov.in,8,25,0,3.65726823,1.584962501,3.721611724,0,0.333333333,0,0,0,1,1
mosaicovidros.com.br,5,19,0,3.169925001,3.026986833,3.026986833,0,0.3,0,0,0,0,1
covid.palmeirina.pe.gov.br,7,24,0,3.697845823,2.921928095,3.456564762,0,0.192307692,0,0,0,1,1
covid19.pacificcollege.edu,6,24,0,3.605388542,3.039148672,3.499227542,1,0.269230769,0,0,0,1,1
coviddivinolandiamg.com.br,7,25,0,3.438721876,3.155565013,3.155565013,0,0.230769231,0,0,0,0,1
covid-1.oit.uwplatt.edu,8,21,1,3.68418372,2.521640636,3.572469459,1,0.217391304,0,0,1,2,1
novel-coronavirus.onlinelibrary.wiley.com,6,39,1,3.764650461,2.321928095,3.679143374,1,0.268292683,0,0,0,2,1
covid.ligo.caltech.edu,6,20,0,3.471354487,2.521640636,3.327819531,1,0.318181818,0,0,0,2,1
www.amapacontracovid19.com.br,9,27,0,3.690260391,3.503258335,3.594465637,0,0.206896552,0,0,0,1,1
cpcalendars.examecoronavirusparticular.com.br,8,43,0,3.817580149,3.700439718,3.753391123,0,0.244444444,0,0,0,1,1
covid19.gov.kn,5,13,0,3.251629167,2.807354922,2.807354922,0,0.285714286,0,0,0,0,1
simposiointernacionalcovid.com.br,8,32,0,3.640355796,3.532573258,3.532573258,0,0.393939394,0,0,0,0,1
rejestrcovid.sum.edu.pl,7,21,0,3.68418372,1.584962501,3.506890596,1,0.173913043,0,0,0,1,1
www.covid.taquarana.al.gov.br,9,27,0,3.653107168,2.281036113,3.337175341,0,0.137931034,0,0,0,2,1
info-coronavirus.be,3,18,1,3.572431251,3.327819531,3.327819531,1,0.578947368,0,0,0,0,1
www.covid.matrizdecamaragibe.al.gov.br,12,36,0,3.775475847,3.281036113,3.642371449,0,0.157894737,0,0,0,2,1
coronavirus.angra.rj.gov.br,5,25,0,3.344456935,1.921928095,3.155639062,1,0.407407407,0,0,0,1,1
covid19.mef.edu.tr,7,16,0,3.640223929,1.584962501,3.321928095,1,0.222222222,0,0,0,1,1
covid19.saglik.gov.tr,8,19,0,3.725480557,2.584962501,3.546593564,1,0.19047619,0,0,0,1,1
covid19stories.knox.edu,6,21,0,3.784941827,2,3.683542362,1,0.304347826,0,0,0,1,1
sarsreference.com,3,16,0,2.952819531,2.565448372,2.565448372,0,0.529411765,0,0,0,0,1
covidata.ufabc.edu.br,7,19,0,3.46132014,2.321928095,3.180832987,1,0.19047619,0,0,0,1,1
www.covid.coelhoneto.ma.gov.br,8,28,0,3.749275071,2.646439345,3.239097918,0,0.2,0,0,0,2,1
coronavirus.ie.edu,3,16,0,3.375,1,3.238901257,1,0.611111111,0,0,0,1,1
covidagora.com.br,5,16,0,3.189898095,2.921928095,2.921928095,0,0.294117647,0,0,0,0,1
covidcheckin.northeastern.edu,6,27,0,3.661932872,2.918295834,3.573934896,1,0.413793103,0,0,0,1,1
www.painel.portalecovida.com.br,8,29,0,3.782122224,3.39274741,3.572623664,0,0.193548387,0,0,0,2,1
www.altamiracontracovid-19.com.br,8,31,1,3.806238929,3.6412498,3.73366069,0,0.242424242,0,0,0,1,1
covidaccess.delaware.gov,5,22,0,3.447401505,2.5,3.286629487,1,0.333333333,0,0,0,1,1
appcoronavirus.mspbs.gov.py,6,25,0,3.605388542,1.921928095,3.431623566,1,0.407407407,0,0,0,1,1
covid.easyware.com.br,6,19,0,3.614369446,2.5,3.39274741,0,0.19047619,0,0,0,1,1
espacovidaom.com.br,6,18,0,3.4548224,3.251629167,3.251629167,0,0.210526316,0,0,0,0,1
espacovidaeacao.com.br,7,21,0,3.346439345,2.973557262,2.973557262,0,0.181818182,0,0,0,0,1
cpcalendars.covid.altoalegredopindare.ma.gov.br,12,45,0,3.796613851,3.326360408,3.62559186,0,0.191489362,0,0,0,2,1
covid.novacolinas.ma.gov.br,8,25,0,3.501397825,2.913977073,3.077819531,0,0.185185185,0,0,0,1,1
sos3dcovid19.com.br,7,18,0,3.4548224,3.084962501,3.084962501,0,0.210526316,0,0,1,0,1
cpcontacts.covid.saobeneditodoriopreto.ma.gov.br,12,46,0,3.710580161,3.232101805,3.505587586,0,0.166666667,0,0,0,2,1
covidtracker.ilocosnorte.gov.ph,7,29,0,3.767375798,3.027169118,3.501397825,0,0.225806452,0,0,0,1,1
protegedocovid.com.br,5,20,0,3.40582225,3.182005815,3.182005815,0,0.333333333,0,0,0,0,1
www.informativocovid19.net.br,9,27,0,3.844106545,3.530493057,3.617809684,0,0.206896552,0,0,0,1,1
mail.covid.coelhoneto.ma.gov.br,8,29,0,3.715453546,2.646439345,3.40582225,0,0.193548387,0,0,0,2,1
www.covidpcr.com.br,6,17,0,3.155639062,2.75,2.845350937,0,0.210526316,0,0,0,1,1
arcovidas.com.br,5,15,0,3.235926351,2.947702779,2.947702779,0,0.25,0,0,0,0,1
coronavirus.caetite.ba.gov.br,6,27,0,3.59326969,2.235926351,3.392147224,0,0.379310345,0,0,0,1,1
www.juntoscontracovid.com.br,9,26,0,3.70346519,3.4548224,3.546439345,0,0.214285714,0,0,0,1,1
covid19cm.navy.mil.ph,7,19,0,3.725480557,2,3.39274741,0,0.19047619,0,0,0,1,1
cursocovid19.inavi.edu.co,8,23,0,3.538310596,1.921928095,3.4548224,0,0.16,0,0,0,1,1
www.ideiagovcovid19.prosas.com.br,10,31,0,3.840402547,2.251629167,3.65726823,1,0.121212121,0,0,0,2,1
webdisk.covid.timbiras.ma.gov.br,10,30,0,3.763965743,2.75,3.621928095,0,0.125,0,0,0,2,1
covid19.lapig.iesa.ufg.br,10,23,0,3.975418018,1.584962501,3.787143961,1,0.16,0,0,0,3,1
organisations.test-for-coronavirus.service.gov.uk,7,47,1,3.747331019,2.521640636,3.625716309,1,0.265306122,0,0,0,2,1
ccttgoflp3nn7jcjh2vmx6oifvo6b23h._domainkey.covidsupplies.gov.ie,29,62,0,4.550489296,3.238901257,4.583645114,0,0.125,0,0,1,2,1
oscovid.com.br,4,13,0,3.022055209,2.521640636,2.521640636,0,0.285714286,0,0,0,0,1
isaservercovid.stilingue.com.br,10,29,0,3.79790269,2.947702779,3.588354347,0,0.193548387,0,0,0,1,1
novelcoronavirus.nptu.edu.tw,6,26,0,3.75326969,2,3.546439345,1,0.392857143,0,0,0,1,1
covid19.lgupambujan.gov.ph,10,24,0,4.001822826,3.095795255,3.947702779,0,0.153846154,0,0,0,1,1
mail.espacovidaeacao.com.br,8,25,0,3.454986856,2.973557262,3.215841173,0,0.148148148,0,0,0,1,1
covid-dw.dost.gov.ph,6,18,1,3.410417253,2,3.022055209,1,0.2,0,0,0,1,1
coronavirus.rionegro.gov.ar,4,25,0,3.200825795,2.5,3.195295934,1,0.407407407,0,0,0,1,1
mail.covid.uts.edu.co,7,19,0,3.499227547,1.584962501,3.418295834,1,0.19047619,0,0,0,2,1
solieucovid19.haiduong.gov.vn,10,27,0,3.719294526,3,3.748994804,1,0.172413793,0,0,0,1,1
www.ajudacovid19.com.br,8,21,0,3.68418372,3.251629167,3.323231429,0,0.173913043,0,0,0,1,1
sepultamentocovid.com.br,9,23,0,3.879664005,3.734521665,3.734521665,0,0.166666667,0,0,0,0,1
censo-covid19.analytics.lages.ifsc.edu.br,12,39,1,4.10701771,2,3.873235826,1,0.219512195,0,0,0,3,1
covidwatch.bayambang.gov.ph,8,25,0,3.751629167,2.419381946,3.616348566,0,0.185185185,0,0,0,1,1
staging.covid-19.gov.gr,6,21,1,3.621928095,3,3.640223929,0,0.304347826,0,0,0,1,1
covid.pioxii.ma.gov.br,7,20,0,3.350209029,1.79248125,2.55034071,0,0.181818182,0,0,0,1,1
covidwastewater.uncc.edu,6,22,0,3.572623664,1.5,3.576617645,1,0.416666667,0,0,0,1,1
www.covid19.illinois.edu,6,22,0,3.499227542,2.155639062,3.239097918,1,0.333333333,0,0,0,2,1
covid19files.ornl.gov,7,19,0,3.681880803,2,3.625,1,0.238095238,0,0,0,1,1
www.quimicadacovid.com.br,7,23,0,3.447401505,3.039148672,3.175123135,0,0.16,0,0,0,1,1
webdisk.covid19.batac.gov.ph,9,26,0,4.001629167,1.921928095,3.721611724,0,0.142857143,0,0,0,2,1
controlcovid19.unasam.edu.pe,8,26,0,3.97366069,2.251629167,3.78418372,1,0.25,0,0,0,1,1
coronavirus.consorcioconiape.pe.gov.br,11,36,0,3.465072857,2.952819531,3.207686113,0,0.289473684,0,0,0,1,1
covid19.austintexas.gov,6,21,0,3.820888851,2.913977073,3.725480557,1,0.260869565,0,0,0,1,1
pcrcovid.com.br,5,14,0,3.026986833,2.75,2.75,0,0.266666667,0,0,0,0,1
